Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,class
0.492246,0.322222,0.242424,0.319256,0.316537,0.147534,0.968504,0.877953,0.393701,0.375157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.672336,0.841667,0.151515,0.448103,0.295866,0.376001,0.759843,0.929134,0.716535,0.024397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.694847,0.916667,0.151515,0.442377,0.189922,0.36195,0.771654,0.897638,0.673228,0.051722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.705853,0.8,0.136364,0.391553,0.218346,0.349867,0.767717,0.940945,0.724409,0.080441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.741871,0.938889,0.287879,0.531854,0.293282,0.320922,0.688976,0.826772,0.673228,0.137599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.447724,0.091667,0.075758,0.021475,0.224806,0.130954,0.862205,0.901575,0.57874,0.310609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.646323,0.819444,0.151515,0.429492,0.352713,0.412252,0.755906,0.933071,0.728346,0.038617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.513257,0.186111,0.272727,0.136006,0.360465,0.294647,0.925197,0.787402,0.354331,0.268228,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.765383,0.794444,0.090909,0.176807,0.275194,0.303499,0.799213,0.944882,0.692913,0.345741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.769385,0.8,0.136364,0.219041,0.28553,0.303499,0.76378,0.944882,0.732283,0.352851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.608304,0.130556,0.439394,0.193271,0.295866,0.465646,0.850394,0.641732,0.248031,0.228356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.449725,0.036111,0.045455,0,0.223514,0.122945,0.850394,0.917323,0.606299,0.307542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.588794,0.827778,0.075758,0.279885,0.341085,0.403822,0.814961,0.937008,0.669291,0.234212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.667834,0.791667,0.166667,0.490336,0.401809,0.404524,0.748031,0.944882,0.748031,0.012547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.670335,0.825,0.121212,0.480315,0.162791,0.399888,0.771654,0.937008,0.712598,0.004182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.726363,0.861111,0.121212,0.322119,0.270026,0.35085,0.775591,0.92126,0.69685,0.112923,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.649825,0.019444,0.212121,0.24481,0.357881,0.515105,0.795276,0.834646,0.570866,0.230587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.514757,0.525,0.090909,0,0.223514,0.266966,0.866142,0.96063,0.625984,0.313955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.555778,0.636111,0.318182,0.068003,0.236434,0.190951,0.720472,1,0.795276,0.371672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.450725,0.125,0.060606,0.021475,0.224806,0.122383,0.870079,0.909449,0.574803,0.31995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.450225,0.011111,0.060606,0,0.223514,0.120697,0.846457,0.913386,0.610236,0.313676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.450225,0.972222,0.060606,0,0.223514,0.119854,0.834646,0.917323,0.622047,0.310609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.551276,0.294444,0.363636,0.088762,0.268734,0.227765,0.992126,0.80315,0.255906,0.207305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.492246,0.208333,0.5,0.088762,0.299742,0.315723,0.940945,0.633858,0.106299,0.271156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.557779,0.019444,0.424242,0.173228,0.312661,0.274835,0.685039,0.677165,0.488189,0.255402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.585793,0.963889,0.19697,0.258411,0.249354,0.405508,0.771654,0.862205,0.637795,0.188624,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.70085,0.647222,0.075758,0.298497,0.205426,0.379654,0.834646,0.96063,0.665354,0.063711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.762381,0.863889,0.151515,0.107373,0.250646,0.320781,0.759843,0.917323,0.708661,0.344765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.698849,0.144444,0.090909,0.18325,0.324289,0.124069,0.877953,0.893701,0.551181,0.236721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.549775,0.302778,0.136364,0.060845,0.237726,0.191232,0.929134,0.905512,0.488189,0.1422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.532766,0.236111,0.151515,0.068003,0.222222,0.242377,0.925197,0.877953,0.468504,0.211627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.762881,0.841667,0.19697,0.077309,0.251938,0.325278,0.728346,0.92126,0.744094,0.343789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.773887,0.875,0.106061,0.18325,0.26615,0.324575,0.791339,0.92126,0.677165,0.364283,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.557779,0.041667,0.106061,0.04796,0.22739,0.354082,0.84252,0.885827,0.582677,0.276872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.548274,0.069444,0.227273,0.150322,0.267442,0.312491,0.830709,0.807087,0.5,0.297086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.592796,0.030556,0.19697,0.286328,0.25969,0.396234,0.811024,0.838583,0.562992,0.193503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.772886,0.863889,0.136364,0.136006,0.263566,0.32879,0.767717,0.92126,0.704724,0.359822,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.642821,0.258333,0.378788,0.307802,0.391473,0.462273,0.984252,0.755906,0.216535,0.253172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.755878,0.797222,0.257576,0.021475,0.23385,0.33427,0.665354,0.929134,0.814961,0.342256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.516758,0.208333,0.106061,0.068003,0.235142,0.265421,0.897638,0.897638,0.523622,0.330545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.543772,0.905556,0.257576,0.128848,0.249354,0.254742,0.688976,0.858268,0.716535,0.207584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.465233,0.172222,0.151515,0.021475,0.228682,0.351974,0.901575,0.858268,0.476378,0.245086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.727364,0.786111,0.166667,0.171797,0.27261,0.380357,0.751969,0.948819,0.748031,0.104838,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.76088,0.675,0.151515,0.258411,0.337209,0.369116,0.791339,0.976378,0.728346,0.150843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.757379,0.797222,0.242424,0,0.223514,0.338485,0.681102,0.933071,0.80315,0.344905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.506753,0.494444,0.075758,0.030064,0.219638,0.198398,0.877953,0.956693,0.610236,0.378642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.554777,0.572222,0.424242,0.085898,0.245478,0.217648,0.751969,0.992126,0.712598,0.145685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.696348,0.680556,0.151515,0.18325,0.193798,0.396234,0.787402,0.976378,0.728346,0.067057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.701351,0.780556,0.212121,0.541875,0.468992,0.474217,0.712598,0.948819,0.787402,0.280496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.69985,0.194444,0.075758,0.193271,0.22739,0.119854,0.885827,0.905512,0.551181,0.254566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6003,0.177778,0.424242,0.274875,0.396641,0.292117,0.913386,0.673228,0.208661,0.243134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.584792,0.069444,0.287879,0.307802,0.360465,0.298159,0.814961,0.767717,0.464567,0.250662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.601301,0.875,0.30303,0.408017,0.564599,0.366025,0.641732,0.862205,0.767717,0.213997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.76038,0.836111,0.227273,0.021475,0.22739,0.346916,0.700787,0.917323,0.767717,0.350202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.705853,0.358333,0.136364,0.19184,0.242894,0.140087,0.925197,0.925197,0.511811,0.264464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.765383,0.847222,0.212121,0.04796,0.24031,0.35071,0.712598,0.913386,0.751969,0.356057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.666333,0.288889,0.333333,0.339298,0.44832,0.485598,0.984252,0.814961,0.287402,0.271992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.548274,0.447222,0.227273,0.269148,0.254522,0.245188,0.92126,0.952756,0.531496,0.163948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.765383,0.897222,0.181818,0.064424,0.24031,0.355346,0.740157,0.893701,0.700787,0.355639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.711856,0.155556,0.227273,0.446671,0.537468,0.527469,0.901575,0.814961,0.42126,0.277987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.575788,0.836111,0.454545,0.2398,0.332041,0.279191,0.488189,0.830709,0.870079,0.207584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.778389,0.861111,0.181818,0.121689,0.273902,0.358578,0.732283,0.909449,0.728346,0.371114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.691346,0.291667,0.333333,0.355762,0.497416,0.506112,0.984252,0.814961,0.291339,0.284679,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.710355,0.222222,0.060606,0.154617,0.237726,0.164395,0.885827,0.913386,0.559055,0.288861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.70085,0.083333,0.121212,0.085898,0.229974,0.113812,0.858268,0.877953,0.555118,0.273944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.542771,0.375,0.045455,0.307802,0.24031,0.26247,0.88189,0.937008,0.586614,0.167155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.687344,0.55,0.181818,0.115963,0.206718,0.428973,0.854331,0.984252,0.653543,0.046703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.683342,0.266667,0.212121,0.068003,0.235142,0.076015,0.948819,0.862205,0.413386,0.272689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.681341,0.530556,0.227273,0.107373,0.222222,0.434453,0.858268,0.984252,0.637795,0.045169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.685843,0.316667,0.212121,0.060845,0.241602,0.080511,0.956693,0.885827,0.425197,0.27715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.771386,0.447222,0.227273,0.258411,0.281654,0.404805,0.92126,0.952756,0.531496,0.25108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.541271,0.288889,0.212121,0.151754,0.317829,0.31221,0.956693,0.870079,0.409449,0.242437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0.610805,0.083333,0.272727,0.425197,0.351421,0.307854,0.834646,0.779528,0.46063,0.351596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.542771,0.113889,0.378788,0.184681,0.320413,0.23198,0.84252,0.69685,0.334646,0.391468,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.483742,0.888889,0.257576,0.04796,0.257106,0.307714,0.681102,0.870079,0.73622,0.201868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.52026,0.072222,0.333333,0.077309,0.275194,0.194323,0.799213,0.732283,0.433071,0.418235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.664832,0.169444,0.151515,0.09592,0.213178,0.048054,0.897638,0.866142,0.488189,0.297365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.53977,0.072222,0.19697,0.204009,0.232558,0.279472,0.838583,0.830709,0.519685,0.134672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.623312,0.105556,0.333333,0.440945,0.374677,0.312351,0.846457,0.73622,0.385827,0.357312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.582291,0.219444,0.318182,0.289191,0.425065,0.253478,0.952756,0.779528,0.299213,0.38631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.485743,0.794444,0.30303,0.04796,0.257106,0.299283,0.637795,0.925197,0.834646,0.197407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.603802,0.022222,0.19697,0.021475,0.260982,0.349304,0.807087,0.84252,0.570866,0.129095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.513257,0.911111,0.318182,0.18325,0.333333,0.295771,0.653543,0.834646,0.720472,0.177889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.526763,0.847222,0.227273,0.273443,0.370801,0.298019,0.69685,0.909449,0.759843,0.168549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.715858,0.625,0.106061,0.151754,0.26615,0.447801,0.830709,0.972441,0.681102,0.112645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.755378,0.391667,0.19697,0.125268,0.24031,0.426444,0.940945,0.929134,0.488189,0.277569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.589295,0.325,0.287879,0.04796,0.239018,0.455951,0.980315,0.858268,0.350394,0.328454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.567284,0.108333,0.30303,0.258411,0.396641,0.23746,0.854331,0.759843,0.409449,0.402621,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.669335,0.091667,0.166667,0.156049,0.210594,0.056765,0.858268,0.850394,0.523622,0.309912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.613307,0.852778,0.348485,0.19184,0.319121,0.388928,0.594488,0.862205,0.811024,0.343929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.608804,0.922222,0.212121,0.085898,0.273902,0.343684,0.73622,0.874016,0.685039,0.120591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.677839,0.105556,0.136364,0.176807,0.206718,0.071519,0.870079,0.870079,0.531496,0.317859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.543772,0.038889,0.287879,0.107373,0.335917,0.168751,0.779528,0.771654,0.515748,0.456434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.712356,0.027778,0.151515,0.107373,0.228682,0.15737,0.822835,0.866142,0.582677,0.334867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.51976,0.808333,0.515152,0.128848,0.344961,0.278488,0.417323,0.830709,0.92126,0.16827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.644822,0.811111,0.242424,0.042949,0.249354,0.390474,0.685039,0.929134,0.791339,0.075422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
